Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return,Cumulative_Return,MA_50,MA_200
2010-01-04 00:00:00-05:00,32.46796115981442,32.698679471242166,32.133812479758824,32.55547332763672,6894300,0.0,0.0,,,,
2010-01-05 00:00:00-05:00,32.4838752746582,32.80210880827246,32.117902310354985,32.4838752746582,10641200,0.0,0.0,-0.00219926315486052,-0.00219926315486052,,
2010-01-06 00:00:00-05:00,32.80210606116891,33.15216382930668,32.75436966940661,33.00896072387695,8399400,0.0,0.0,0.016164495300484916,0.013929682166693214,,
2010-01-07 00:00:00-05:00,32.96900623686619,33.75208277834126,32.84914982201796,33.54432678222656,8981700,0.18,0.0,0.01621880988098945,0.030374414914446923,,
2010-01-08 00:00:00-05:00,33.36852524088717,33.94384564012467,33.08086808942041,33.520347595214844,7907700,0.0,0.0,-0.0007148507456237185,0.02963785099567362,,
2010-01-11 00:00:00-05:00,33.35254782953144,33.52833780823593,32.96100964648327,33.136802673339844,7396000,0.0,0.0,-0.011442152286325058,0.01785657790481676,,
2010-01-12 00:00:00-05:00,32.976991411225896,33.83996899577932,32.961009949714445,33.5762825012207,12657300,0.0,0.0,0.013262590003423558,0.03135599237985609,,
2010-01-13 00:00:00-05:00,33.4404530102559,33.75208704381115,33.216718569075546,33.680171966552734,10137200,0.0,0.0,0.003094132452818643,0.03454714442628748,,
2010-01-14 00:00:00-05:00,33.59227349206219,34.151612611025655,33.57629202601718,34.103668212890625,8238400,0.0,0.0,0.012574052375933675,0.04755559440567625,,
2010-01-15 00:00:00-05:00,33.97581478880781,34.23151211352027,33.57628733792553,33.8719367980957,13629000,0.0,0.0,-0.006794911718831842,0.04043754662112131,,
2010-01-19 00:00:00-05:00,33.752071459160014,34.399303807480166,33.648193495939445,34.327388763427734,9533800,0.0,0.0,0.01344629237019701,0.05442757406591947,,
2010-01-20 00:00:00-05:00,34.303420217617905,34.559117490458156,33.76805195700417,34.3433723449707,11643000,0.0,0.0,0.0004656218290626235,0.05491853856157003,,
2010-01-21 00:00:00-05:00,34.35137319083852,34.43926667373666,33.184750662553924,33.68815612792969,16974300,0.0,0.0,-0.019078388996267792,0.03479239232351805,,
2010-01-22 00:00:00-05:00,33.048909766018824,33.15278775214611,30.515904254184193,30.835527420043945,26170800,0.0,0.0,-0.0846774960627995,-0.052831236403271586,,
2010-01-25 00:00:00-05:00,31.24302744941542,31.394849744146207,29.964541562029158,30.19626808166504,17587600,0.0,0.0,-0.02073126007124404,-0.07246723837275404,,
2010-01-26 00:00:00-05:00,29.996529427993593,31.34693146057257,29.98054796008603,30.443998336791992,15709900,0.0,0.0,0.008204002377279584,-0.06485775739135946,,
2010-01-27 00:00:00-05:00,30.332138927998777,31.035308456413674,30.228263932054823,30.89946746826172,12908300,0.0,0.0,0.014960884126684615,-0.0508672026577236,,
2010-01-28 00:00:00-05:00,30.899451001458427,30.899451001458427,29.42919293635273,29.90862464904785,14148600,0.0,0.0,-0.03206666329222685,-0.08130272448970777,,
2010-01-29 00:00:00-05:00,30.04445902690361,30.979354720666453,29.852687583361373,30.092403411865234,14219900,0.0,0.0,0.006144674486836754,-0.07565762877975324,,
2010-02-01 00:00:00-05:00,30.23623192773652,30.611788636462563,30.2202504669235,30.53188133239746,9357100,0.0,0.0,0.014604281170806921,-0.06215827289236242,,
2010-02-02 00:00:00-05:00,30.907451696648714,31.298986991023863,30.723669388328272,31.17913055419922,11273000,0.0,0.0,0.02119912673428881,-0.04227684726270331,,
2010-02-03 00:00:00-05:00,31.091237057586554,31.091237057586554,30.515916350251175,30.62778663635254,10657500,0.0,0.0,-0.017683107516044072,-0.0592123687431616,,
2010-02-04 00:00:00-05:00,30.388058585200604,30.82754124350545,29.94058976678507,29.9885311126709,12948000,0.0,0.0,-0.020871750586211157,-0.0788482535373467,,
2010-02-05 00:00:00-05:00,30.092418510124368,30.340126717813796,29.24541890641694,30.244237899780273,13024000,0.0,0.0,0.0085268193413226,-0.07099375900931582,,
2010-02-08 00:00:00-05:00,30.17231327686924,30.260209808217375,29.389239799276396,29.397232055664062,9370300,0.0,0.0,-0.028005527761119864,-0.09701106908163404,,
2010-02-09 00:00:00-05:00,29.78078528036842,30.236246463972982,29.581021496396122,29.996530532836914,10677400,0.0,0.0,0.02038622126185463,-0.07860253693892671,,
2010-02-10 00:00:00-05:00,30.02849162715666,30.396056235553573,29.565038213666703,30.164329528808594,8880300,0.0,0.0,0.005593946799547167,-0.07344828854932539,,
2010-02-11 00:00:00-05:00,30.212267753733446,30.747633089345044,29.9485781658751,30.595813751220703,9907800,0.0,0.0,0.014304452615133245,-0.060194473497408585,,
2010-02-12 00:00:00-05:00,30.196281810617467,30.795572914329977,29.94058451688564,30.699684143066406,10692600,0.0,0.0,0.0033949216938724547,-0.05700390732746374,,
2010-02-16 00:00:00-05:00,31.01132156320555,31.66654633306151,30.883472901969082,31.658554077148438,10961400,0.0,0.0,0.03123386969108588,-0.027550490249726556,,
2010-02-17 00:00:00-05:00,31.58664048397224,31.62659566909111,31.019312213855198,31.203094482421875,9850000,0.0,0.0,-0.014386620235929182,-0.0415407520451192,,
2010-02-18 00:00:00-05:00,31.21906366942496,31.37887520259391,30.955377230624933,31.282989501953125,6853400,0.0,0.0,0.0025604838512494066,-0.039086632618650086,,
2010-02-19 00:00:00-05:00,31.075252947940026,31.30697966294597,30.835537022968143,31.21109390258789,9412300,0.0,0.0,-0.002298233017683504,-0.041295035446699324,,
2010-02-22 00:00:00-05:00,31.243065281895547,31.354935599638463,30.987367794792142,31.107227325439453,7413000,0.0,0.0,-0.0033278736552013743,-0.044485484441347034,,
2010-02-23 00:00:00-05:00,30.955388730580534,30.955388730580534,30.22025662416168,30.30815315246582,9693800,0.0,0.0,-0.02568773374154598,-0.06903048690320002,,
2010-02-24 00:00:00-05:00,30.444006989736458,30.92344201877068,30.38008414809108,30.691715240478516,6412300,0.0,0.0,0.012655409456431732,-0.05724868652350512,,
2010-02-25 00:00:00-05:00,30.100393210631058,30.467960739595252,29.604980082225662,30.396045684814453,8456500,0.0,0.0,-0.009633529874345736,-0.06633070946595965,,
2010-02-26 00:00:00-05:00,30.483949311707693,30.619787197892222,30.172315302869887,30.51590919494629,6475500,0.0,0.0,0.0039433915639794925,-0.06264888586212103,,
2010-03-01 00:00:00-05:00,30.523890128077113,30.587812918993052,30.252211408342877,30.46795654296875,9137700,0.0,0.0,-0.0015713984358519673,-0.06412183793672144,,
2010-03-02 00:00:00-05:00,30.459971216454154,31.115195975155686,30.443989753052595,30.675716400146484,9938400,0.0,0.0,0.006818962633241554,-0.05774011972034521,,
2010-03-03 00:00:00-05:00,30.73164442744507,31.123182589430424,30.507910076683103,30.587814331054688,8222000,0.0,0.0,-0.002865526201415003,-0.06044019009582868,,
2010-03-04 00:00:00-05:00,30.56385212579379,31.163143343946608,30.523899987547487,31.075246810913086,8899100,0.0,0.0,0.015935511919317635,-0.045467823546188946,,
2010-03-05 00:00:00-05:00,31.243043301956135,32.16195759537052,31.243043301956135,32.122005462646484,10137000,0.0,0.0,0.033684644826885046,-0.013314746206508743,,
2010-03-08 00:00:00-05:00,32.13799617567248,32.23388193143949,31.650572090947556,31.73047637939453,7811600,0.0,0.0,-0.012188811925433751,-0.025341267194596506,,
2010-03-09 00:00:00-05:00,31.59463210929553,31.914252246794852,31.442809724442196,31.72248077392578,6764600,0.0,0.0,-0.00025198504343737493,-0.02558686661771914,,
2010-03-10 00:00:00-05:00,31.91424670431637,31.91424670431637,31.418833595930554,31.73845672607422,7749400,0.0,0.0,0.0005036161031128916,-0.025096136472663177,,
2010-03-11 00:00:00-05:00,31.618596672282326,32.08204989711776,31.506729493363984,32.050086975097656,7634600,0.0,0.0,0.009818695713941894,-0.015523852086341883,,
2010-03-12 00:00:00-05:00,32.345738891417035,32.76124776543991,32.30578675987012,32.56947326660156,9464400,0.0,0.0,0.016205456537683016,0.0004300333410585111,,
2010-03-15 00:00:00-04:00,32.45760811306148,32.737279147720805,32.01812854219962,32.52153396606445,7125300,0.0,0.0,-0.0014719089911185979,-0.0010425086200013256,,
2010-03-16 00:00:00-04:00,32.657366902740755,32.78521554129903,32.321765369582266,32.69731903076172,5796900,0.0,0.0,0.005405189831472645,0.004357046254479302,31.599511184692382,
2010-03-17 00:00:00-04:00,32.9050784256154,33.00895640788943,32.52153246970241,32.76923751831055,8941900,0.0,0.0,0.0021995224587425533,0.006566152134312331,31.60378646850586,
2010-03-18 00:00:00-04:00,32.68135669098872,32.80920539242386,32.34575194462555,32.761260986328125,5519500,0.0,0.0,-0.00024341524510496093,0.006321138587676245,31.609334182739257,
2010-03-19 00:00:00-04:00,32.22587966918945,32.98497924643213,32.185924492996065,32.22587966918945,10729300,0.0,0.0,-0.016341902021478893,-0.010124062861266658,31.59367256164551,
2010-03-22 00:00:00-04:00,31.882287522863944,32.95302106952256,31.82635393109576,32.825172424316406,9194400,0.0,0.0,0.01859662982915955,0.0082842935184948,31.579289474487304,
2010-03-23 00:00:00-04:00,32.84115176831572,33.0568969347423,32.61741739490396,32.95302200317383,8592000,0.0,0.0,0.0038948638930138557,0.012211423607213057,31.567942962646484,
2010-03-24 00:00:00-04:00,32.79321123615981,33.12881280452657,32.641388866339554,32.76923751831055,7499900,0.0,0.0,-0.005577166332288996,0.006566152134312553,31.5605916595459,
2010-03-25 00:00:00-04:00,33.05690302498328,33.7840429206884,32.92106514414353,33.09685516357422,8716200,0.0,0.0,0.009997719509970526,0.01662951819158165,31.55100311279297,
2010-03-26 00:00:00-04:00,33.216722647235606,33.37653428833654,32.68934636530997,32.857147216796875,6821600,0.0,0.0,-0.007242620049326076,0.009266456860390626,31.53454261779785,
2010-03-29 00:00:00-04:00,32.97698229277599,33.30459454279249,32.76123719425518,33.14478302001953,5865400,0.0,0.0,0.008754131980015956,0.018101708626749646,31.51536491394043,
2010-03-30 00:00:00-04:00,33.152830905277874,33.29728792493436,32.96022052525651,33.13677978515625,5561300,0.18,0.0,-0.00024146288296555962,0.017855874853032416,31.500661773681642,
2010-03-31 00:00:00-04:00,32.9120707991948,33.38556818003504,32.767616825025165,33.11270523071289,6882700,0.0,0.0,-0.0007265206395867807,0.01711638155182693,31.476368103027344,
2010-04-01 00:00:00-04:00,33.4497691922736,33.62632845332582,33.19295739152755,33.4658203125,6016300,0.0,0.0,0.010664036034711666,0.027962947296191087,31.45881706237793,
2010-04-05 00:00:00-04:00,33.570145568858514,34.25230122892278,33.497917070380375,34.2442741394043,7857100,0.0,0.0,0.02326116077942153,0.051874558688535855,31.46993942260742,
2010-04-06 00:00:00-04:00,34.01956335012999,34.621466461240395,33.947334854339246,34.60541534423828,7816500,0.0,0.0,0.01054603182312519,0.06296766125840092,31.54533718109131,
2010-04-07 00:00:00-04:00,34.41280917941905,34.80605084369602,33.73065046116925,34.00351333618164,9795100,0.0,0.0,-0.017393289520417632,0.044479156975292256,31.62148208618164,
2010-04-08 00:00:00-04:00,33.883138035214934,35.18324807403312,33.75473214325064,35.0628662109375,10438100,0.0,0.0,0.0311542182209934,0.07701908855897965,31.71385944366455,
2010-04-09 00:00:00-04:00,35.06286699985922,35.38388326771185,34.94248819549299,35.21535110473633,6614200,0.0,0.0,0.004348899855519006,0.08170293671760498,31.800177116394043,
2010-04-12 00:00:00-04:00,35.31967862265525,35.77712787368679,35.263501235262225,35.745025634765625,7790800,0.0,0.0,0.015041012325958558,0.09797284392179995,31.916905136108397,
2010-04-13 00:00:00-04:00,35.624642457826,36.16234422492418,35.576492162655164,36.10616683959961,10940400,0.0,0.0,0.010103257681895128,0.10906594649166501,32.03718040466308,
2010-04-14 00:00:00-04:00,36.4833512330756,37.42232162841833,36.290743962168676,37.285888671875,14091700,0.0,0.0,0.03267369359689343,0.14530322740608237,32.17226055145264,
2010-04-15 00:00:00-04:00,37.09329014304237,37.46245671714958,36.932782005166764,37.454429626464844,9524200,0.0,0.0,0.0045202343458419225,0.15048026639100698,32.29776653289795,
2010-04-16 00:00:00-04:00,37.30996073276952,37.40626435236411,35.45609845231167,36.19443130493164,18333300,0.0,0.0,-0.03364083591978939,0.11177714852039156,32.409099426269535,
2010-04-19 00:00:00-04:00,35.96170904868418,36.7481954875521,35.81725204343927,36.724117279052734,10527600,0.0,0.0,0.014634460468755162,0.12804740725047847,32.54381114959717,
2010-04-20 00:00:00-04:00,37.0050190939103,37.14947614534751,36.531521661185835,37.077247619628906,8074900,0.0,0.0,0.009615761160244318,0.13889444169603182,32.68047134399414,
2010-04-21 00:00:00-04:00,37.04512510519881,37.22168430734752,36.515450560189805,36.908695220947266,7741700,0.0,0.0,-0.004545979259593325,0.13371705118521549,32.8307006072998,
2010-04-22 00:00:00-04:00,36.64387719061555,37.807557656253216,36.25865939963791,37.53469467163086,12864900,0.0,0.0,0.01696075807980102,0.1529457518213133,32.98146389007568,
2010-04-23 00:00:00-04:00,38.457604667813776,39.476827902347814,38.24894621527029,38.56193542480469,17470200,0.0,0.0,0.027367766333536325,0.18449930175240237,33.149416007995605,
2010-04-26 00:00:00-04:00,37.81556814447317,38.49772689244416,37.566783465624425,37.83161926269531,11163600,0.0,0.0,-0.018938783908641788,0.16206632543657662,33.2941321182251,
2010-04-27 00:00:00-04:00,37.486528734727926,38.112510114004884,36.60373864231697,36.74819564819336,11299500,0.0,0.0,-0.028638044990326073,0.12878701772698098,33.415102348327636,
2010-04-28 00:00:00-04:00,37.101305292187654,37.213660043377324,36.531504447475825,36.980926513671875,9533700,0.0,0.0,0.006333123609837843,0.1359357654394262,33.52154979705811,
2010-04-29 00:00:00-04:00,37.422323503025325,38.369317973161664,37.24576427798507,38.200782775878906,12613700,0.0,0.0,0.03298609248624551,0.17340584765664513,33.661503562927244,
2010-04-30 00:00:00-04:00,38.136584802166645,38.54587760626501,36.75621923437848,37.013031005859375,14019700,0.0,0.0,-0.031092341143582836,0.13692191274142962,33.77610439300537,
2010-05-03 00:00:00-04:00,37.08526615060383,38.01620975433121,37.01303763559746,37.87977981567383,7564200,0.0,0.0,0.023417396151026892,0.16354566356487887,33.90947811126709,
2010-05-04 00:00:00-04:00,37.47850251431253,37.55875504113367,36.475330621860046,36.80437088012695,10577700,0.0,0.0,-0.0283900524443359,0.13051254115489241,34.02342098236084,
2010-05-05 00:00:00-04:00,36.443216798073024,37.06919488025019,35.25546202247284,35.65673065185547,15037800,0.0,0.0,-0.031182172139537112,0.09526070449069501,34.13039253234863,
2010-05-06 00:00:00-04:00,35.59253454382175,36.226539861588904,32.229903743581104,34.10784149169922,22510800,0.0,0.0,-0.043438900085351784,0.04768378418091168,34.19871505737305,
2010-05-07 00:00:00-04:00,33.89919515301667,34.380716567730815,32.502778152044066,32.583030700683594,30788700,0.0,0.0,-0.04470557866837499,0.0008464743476310765,34.24245475769043,
2010-05-10 00:00:00-04:00,34.501084459007345,34.749869095749666,34.164017156266084,34.581336975097656,16791900,0.0,0.0,0.06132966244825533,0.06222805078189775,34.323763313293455,
2010-05-11 00:00:00-04:00,34.34058525233957,35.52834055418972,34.147974877865316,34.773956298828125,12343200,0.0,0.0,0.005570036921047183,0.06814470024332486,34.40988330841064,
2010-05-12 00:00:00-04:00,34.958546299361984,35.48019401204446,34.65358109011709,35.39191436767578,9824700,0.0,0.0,0.01777071505862793,0.08712639535273259,34.50420726776123,
2010-05-13 00:00:00-04:00,35.19127283169715,35.359808055808905,34.28440754029768,34.35663604736328,10075400,0.0,0.0,-0.029251831634686698,0.055325957070250675,34.579583702087405,
2010-05-14 00:00:00-04:00,33.73065433728074,33.79485881474993,32.14965734757693,32.61512756347656,27485400,0.0,0.0,-0.05068914434713323,0.001832387299040228,34.610381317138675,
2010-05-17 00:00:00-04:00,33.1046797042564,33.49792451929134,31.940999441758503,33.080604553222656,15067500,0.0,0.0,0.014271812637867809,0.01613035142511987,34.62955329895019,
2010-05-18 00:00:00-04:00,33.35346841392538,33.497925447005166,31.50762922711446,31.973102569580078,18848000,0.0,0.0,-0.03347889189451614,-0.017888566760978386,34.634405822753905,
2010-05-19 00:00:00-04:00,31.579849784757606,32.72747866863947,31.411317642451564,32.23793029785156,15596900,0.0,0.0,0.00828282859616647,-0.009753906097124232,34.64471481323242,
2010-05-20 00:00:00-04:00,31.8366633006931,32.55894832393636,30.945849187276828,30.993999481201172,19590900,0.0,0.0,-0.03858593914551922,-0.04796348161554875,34.62982566833496,
2010-05-21 00:00:00-04:00,30.151342334540697,32.14966263347262,29.982810145631806,31.95705223083496,18743300,0.0,0.0,0.03107223223056166,-0.018381581824331694,34.62796497344971,
2010-05-24 00:00:00-04:00,32.02928267978538,32.10151120244844,31.242796022698037,31.33107566833496,10313800,0.0,0.0,-0.019588057057903563,-0.03760957940864573,34.60319702148438,
2010-05-25 00:00:00-04:00,30.464321927608513,31.298961639404297,30.17540794572247,31.298961639404297,14758200,0.0,0.0,-0.0010249896706585604,-0.03859601964889259,34.57874557495117,
2010-05-26 00:00:00-04:00,31.66813841546369,31.828646575395634,30.464331808131874,30.632863998413086,13489100,0.0,0.0,-0.021281780803635852,-0.05905640842246784,34.5374564743042,
2010-05-27 00:00:00-04:00,31.32303199680271,32.43855843080786,31.32303199680271,32.3663330078125,14744100,0.0,0.0,0.05658853868476732,-0.005809785590298766,34.529398384094236,
2010-05-28 00:00:00-04:00,32.23792821234781,32.671299174331836,31.74035584568324,31.997167587280273,12494000,0.0,0.0,-0.01140584632936692,-0.01714936639801612,34.51411651611328,
